stage,data_idx,model_idx,threshold,n_rows,n_features,data_config,model_config,nb_windows,total_trades,hit_rate,avg_trade_return,strategy_factor,market_factor,max_drawdown,objective_score
stage2,711,61,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,7358,0.7136450122315847,0.008954973201624387,1.6858532896078243e+28,352.6384297310968,0.1561548705796223,65.15913280289526
stage2,711,61,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,6618,0.734209731036567,0.009624783457749291,1.952048960908359e+27,352.6384297310968,0.15615487057962218,63.02496569814957
stage2,711,61,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,5892,0.7561099796334012,0.010364968851595031,1.4615514483046015e+26,352.6384297310968,0.13803269267428409,60.46550231337505
stage2,711,61,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,5426,0.7668632510136381,0.010850258250750842,1.6685734147643902e+25,352.6384297310968,0.11622229849103682,58.318777861121966
stage2,711,61,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,4990,0.7773547094188377,0.011329982380333338,1.6580581592368396e+24,352.6384297310968,0.0650782298642073,56.04767387754804
stage2,711,61,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,4370,0.7995423340961099,0.01216463301716048,5.9026046005925416e+22,352.6384297310968,0.0757326129647169,52.73135038202625
stage2,711,38,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,7089,0.7216814783467344,0.009219956703438774,1.0105422427562176e+28,352.6384297310968,0.16029439752676455,64.65382730217871
stage2,711,38,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,6234,0.7433429579724093,0.010010427479645931,5.458420258412213e+26,352.6384297310968,0.13045455651552051,61.773902343734214
stage2,711,38,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,5466,0.7661909989023051,0.010878780185088425,2.9885634380916705e+25,352.6384297310968,0.10514332658594339,58.90683151861985
stage2,711,38,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,4999,0.7811562312462492,0.011439139465203278,3.135717084521332e+24,352.6384297310968,0.09320277692283452,56.67473682713783
stage2,711,38,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,4511,0.7940589669696297,0.012104888768958473,2.4517796016350595e+23,352.6384297310968,0.0757326129647169,54.15049124500144
stage2,711,38,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,3857,0.8172154524241638,0.013087206316490643,4.114836653130406e+21,352.6384297310968,0.07092643614738758,50.09189288514111
stage2,711,36,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,7102,0.722894959166432,0.009203475292205585,1.0126103415610898e+28,352.6384297310968,0.18589459421013976,64.64391056977934
stage2,711,36,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,6255,0.7448441247002399,0.010002952692983916,6.407649439981393e+26,352.6384297310968,0.1561548705796224,61.9225264055094
stage2,711,36,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,5477,0.7659302537885704,0.010873791005953596,3.270043221076658e+25,352.6384297310968,0.1035665543735701,58.997381781019286
stage2,711,36,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,4989,0.7811184606133493,0.011478472834394151,3.4056621622101276e+24,352.6384297310968,0.07092643614738758,56.76874095325377
stage2,711,36,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,4523,0.7963740879946938,0.012127172184694578,3.117875549902572e+23,352.6384297310968,0.07573261296471678,54.39285933665575
stage2,711,36,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,3899,0.8122595537317261,0.012977684953599997,4.6441323612660595e+21,352.6384297310968,0.07573261296471678,50.205654334000876
stage2,711,32,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,7050,0.7238297872340426,0.009283043439901233,1.090416864480249e+28,352.6384297310968,0.15615487057962207,64.734193413455
stage2,711,32,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,6198,0.7434656340755083,0.010014123662031424,3.8868621482240934e+26,352.6384297310968,0.15615487057962218,61.42162266552794
stage2,711,32,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,5390,0.7645640074211503,0.0108371789458762,1.047184922085448e+25,352.6384297310968,0.11885174808739107,57.84965562550715
stage2,711,32,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,4903,0.7799306547012034,0.0115255654375505,1.6048149038002038e+24,352.6384297310968,0.11409620953318467,55.99415159954837
stage2,711,32,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,4444,0.7927542754275427,0.01210755484773232,1.1083686808655459e+23,352.6384297310968,0.07573261296471678,53.35554396894601
stage2,711,32,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 0.7}",4,3780,0.8153439153439154,0.013099941466296939,1.5940430671147754e+21,352.6384297310968,0.05465259221013519,49.15030891904367
stage2,711,42,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 1.0}",4,7039,0.7224037505327461,0.009253727803717386,8.059869605695126e+27,352.6384297310968,0.15615487057962218,64.43057027683956
stage2,711,42,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 1.0}",4,6164,0.7430240103828682,0.010057937303005315,3.629482266943346e+26,352.6384297310968,0.12472793074441946,61.36882117112159
stage2,711,42,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 1.0}",4,5389,0.7632213768788273,0.010876046267484486,1.2803426644888532e+25,352.6384297310968,0.09648123673097853,58.061099926865005
stage2,711,42,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 1.0}",4,4907,0.778683513348278,0.011493231874399885,1.441436565423411e+24,352.6384297310968,0.0757326129647169,55.90470882222682
stage2,711,42,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 1.0}",4,4403,0.7930956166250284,0.012151395717711542,8.195299364592949e+22,352.6384297310968,0.07573261296471656,53.05425414010862
stage2,711,42,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 1.0}",4,3771,0.8143728453990984,0.013200570120324044,2.058390164564951e+21,352.6384297310968,0.060566013874518876,49.4030309869993
stage2,711,44,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,7003,0.7248322147651006,0.009347437731890599,1.1134487098226918e+28,352.6384297310968,0.1561548705796223,64.75641258673905
stage2,711,44,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,6194,0.7457216661285114,0.010090872199504492,6.001513188007198e+26,352.6384297310968,0.1304545565155204,61.871301085518965
stage2,711,44,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,5409,0.7690885561101867,0.01094402724083264,2.294751555862158e+25,352.6384297310968,0.07092643614738758,58.66261175271853
stage2,711,44,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,4906,0.7855686913982878,0.01159554890532925,2.3459817775224456e+24,352.6384297310968,0.07884120533897343,56.396544956282995
stage2,711,44,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,4441,0.7993695113713127,0.012169545211222313,1.406532217090966e+23,352.6384297310968,0.0757326129647169,53.59957005771216
stage2,711,44,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""subsample"": 1.0}",4,3782,0.8207297726070862,0.013194922125052676,2.3320042589364712e+21,352.6384297310968,0.07573261296471678,49.52529193626735
stage2,711,23,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,6862,0.720343923054503,0.00927835135632184,1.860567644853694e+27,352.6384297310968,0.1561548705796223,62.96310365141432
stage2,711,23,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,6047,0.7380519265751613,0.010006449945347537,8.209666739372521e+25,352.6384297310968,0.15160065619171714,59.8646324681812
stage2,711,23,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,5243,0.7610146862483311,0.0109391406893752,3.6615688186919885e+24,352.6384297310968,0.1051433265859435,56.8036871376385
stage2,711,23,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,4738,0.7790206838328408,0.011610728403238802,3.641629184397497e+23,352.6384297310968,0.09160496499821602,54.52218819030274
stage2,711,23,0.62,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,4232,0.7953686200378072,0.01227618462137256,1.7697435692920625e+22,352.6384297310968,0.07573261296471678,51.524344772371876
stage2,711,23,0.65,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 3, 6, 12, 24], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,3597,0.8109535724214624,0.013090115153030423,1.4465891394392929e+20,352.6384297310968,0.07092643614738758,46.738930888727495
stage2,6543,51,0.52,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 6, 12, 24, 48], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,7416,0.7168284789644013,0.008947367514243397,2.6579926313317773e+28,352.6384297310968,0.2134175941631007,65.58828671806397
stage2,6543,51,0.55,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 6, 12, 24, 48], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,6632,0.7373341375150784,0.009625503457538577,2.22683707796618e+27,352.6384297310968,0.14888265385233457,63.16280974955819
stage2,6543,51,0.58,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 6, 12, 24, 48], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,5901,0.751228605321132,0.010301627069489422,1.1005347524937105e+26,352.6384297310968,0.12513030546126214,60.18383936623524
stage2,6543,51,0.6,74014,27,"{""atr_period"": 14, ""horizon_h"": 6, ""ma_windows"": [6, 18, 72], ""mtf_intervals"": [""4h"", ""1d""], ""ret_windows"": [1, 6, 12, 24, 48], ""rsi_period"": 7, ""target_threshold"": 0.0025, ""vol_windows"": [24, 72]}","{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 250, ""subsample"": 0.7}",4,5421,0.7624054602471869,0.0107732279800113,1.0336271063338773e+25,352.6384297310968,0.12513030546126225,57.831246443028895
